timestamp,longitude,latitude,speed,trajectory_id,label
2020-02-24 16:42:49,23.517958333333336,37.88785833333333,0.3,DEII69142847681236,0
2020-02-24 16:43:10,23.51797333333333,37.88785,0.2,DEII69142847681236,0
2020-02-24 16:43:19,23.517970000000002,37.887834999999995,0.2,DEII69142847681236,0
2020-02-24 16:43:30,23.51796,37.887801666666654,0.2,DEII69142847681236,0
2020-02-24 16:43:40,23.517965,37.88779833333333,0.2,DEII69142847681236,0
2020-02-24 16:45:44,23.517916666666668,37.88800833333333,0.2,DEII69142847681236,0
2020-02-24 16:51:43,23.51762666666667,37.88795500000001,0.2,DEII69142847681236,0
2020-02-24 16:57:43,23.51706166666667,37.88812,0.2,DEII69142847681236,0
2020-02-24 17:00:44,23.51685666666667,37.88821,0.1,DEII69142847681236,0
2020-02-24 17:03:43,23.51689,37.88817166666667,0.1,DEII69142847681236,0
2020-02-24 17:06:43,23.51683166666667,37.88828166666666,0.1,DEII69142847681236,0
2020-02-24 17:18:43,23.51676666666667,37.888695,0.1,DEII69142847681236,0
2020-02-24 17:21:44,23.51660666666667,37.888731666666665,0.1,DEII69142847681236,0
2020-02-24 17:27:44,23.516405,37.88871166666667,0.1,DEII69142847681236,0
2020-02-24 17:45:43,23.51594166666667,37.888645000000004,0.1,DEII69142847681236,0
2020-02-24 17:48:44,23.515766666666664,37.8889,0.1,DEII69142847681236,0
2020-02-24 17:51:44,23.51574166666667,37.888746666666655,0.1,DEII69142847681236,0
2020-02-24 17:54:43,23.515639999999998,37.888776666666665,0.1,DEII69142847681236,0
2020-02-24 18:03:44,23.51529833333333,37.888775,0.1,DEII69142847681236,0
2020-02-24 18:15:44,23.514429999999997,37.88854833333333,0.2,DEII69142847681236,0
2020-02-24 18:18:44,23.51429833333333,37.888421666666666,0.2,DEII69142847681236,0
2020-02-24 18:21:43,23.514095,37.888265,0.2,DEII69142847681236,0
2020-02-24 18:24:43,23.513936666666666,37.88812,0.2,DEII69142847681236,0
2020-02-24 18:36:44,23.51367333333333,37.887445,0.1,DEII69142847681236,0
2020-02-24 18:51:43,23.513720000000003,37.887211666666666,0.0,DEII69142847681236,0
2020-02-24 19:03:43,23.51364833333333,37.88731333333333,0.0,DEII69142847681236,0
2020-02-24 19:12:43,23.513665,37.88734333333333,0.0,DEII69142847681236,0
2020-02-24 19:18:44,23.51376166666667,37.887323333333335,0.1,DEII69142847681236,0
2020-02-24 19:27:44,23.51375,37.88759666666667,0.1,DEII69142847681236,0
2020-02-24 19:33:44,23.51386333333333,37.88772,0.0,DEII69142847681236,0
2020-02-24 19:48:44,23.51364166666667,37.88766666666667,0.1,DEII69142847681236,0
2020-02-24 19:54:44,23.51366,37.88754166666667,0.1,DEII69142847681236,0
2020-02-24 19:57:44,23.51367166666667,37.88743833333333,0.1,DEII69142847681236,0
2020-02-24 20:00:44,23.513595,37.887415,0.0,DEII69142847681236,0
2020-02-24 20:03:44,23.51362833333333,37.887409999999996,0.0,DEII69142847681236,0
2020-02-24 20:06:44,23.51371,37.887368333333335,0.0,DEII69142847681236,0
2020-02-24 20:15:44,23.51371333333333,37.88762,0.1,DEII69142847681236,0
2020-02-24 20:24:44,23.51401666666667,37.88805666666666,0.2,DEII69142847681236,0
2020-02-24 20:33:44,23.51453833333333,37.88856,0.2,DEII69142847681236,0
2020-02-24 20:39:44,23.514815,37.88858666666667,0.1,DEII69142847681236,0
2020-02-24 20:42:44,23.514833333333332,37.888551666666665,0.1,DEII69142847681236,0
2020-02-24 20:54:44,23.51487166666667,37.88852666666666,0.1,DEII69142847681236,0
2020-02-24 20:57:44,23.51474333333333,37.888476666666655,0.2,DEII69142847681236,0
2020-02-24 21:00:44,23.51456333333333,37.88842,0.2,DEII69142847681236,0
2020-02-24 21:03:44,23.514425000000006,37.88836166666667,0.2,DEII69142847681236,0
2020-02-24 21:06:44,23.51428,37.88824666666667,0.3,DEII69142847681236,0
2020-02-24 21:09:44,23.51405,37.88798833333333,0.2,DEII69142847681236,0
2020-02-24 21:12:44,23.51387833333333,37.88802166666667,0.2,DEII69142847681236,0
2020-02-24 21:15:44,23.51384,37.88778333333333,0.2,DEII69142847681236,0
2020-02-24 21:18:44,23.513825,37.88768666666667,0.1,DEII69142847681236,0
2020-02-24 21:21:44,23.513848333333332,37.887609999999995,0.1,DEII69142847681236,0
2020-02-24 21:24:44,23.51383666666667,37.88744166666667,0.1,DEII69142847681236,0
2020-02-24 21:33:44,23.51379166666667,37.88711833333333,0.2,DEII69142847681236,0
2020-02-24 21:36:44,23.513735,37.886965,0.2,DEII69142847681236,0
2020-02-24 21:39:44,23.51362666666667,37.886705,0.2,DEII69142847681236,0
2020-02-24 21:48:44,23.5134,37.88616833333333,0.2,DEII69142847681236,0
2020-02-24 21:51:44,23.513316666666665,37.88595,0.1,DEII69142847681236,0
2020-02-24 21:54:44,23.5134,37.88587166666667,0.1,DEII69142847681236,0
2020-02-24 21:57:44,23.513561666666664,37.88579333333333,0.2,DEII69142847681236,0
2020-02-24 22:00:44,23.51368333333333,37.88574833333333,0.1,DEII69142847681236,0
2020-02-24 22:03:44,23.51377166666667,37.885670000000005,0.1,DEII69142847681236,0
2020-02-24 22:06:44,23.51393333333333,37.885709999999996,0.0,DEII69142847681236,0
2020-02-24 22:09:44,23.51389,37.885591666666656,0.0,DEII69142847681236,0
2020-02-24 22:12:44,23.513876666666665,37.88578333333333,0.1,DEII69142847681236,0
2020-02-24 22:15:44,23.51376166666667,37.885726666666656,0.0,DEII69142847681236,0
2020-02-24 22:18:44,23.51378333333333,37.88578500000001,0.1,DEII69142847681236,0
2020-02-24 22:21:44,23.51367166666667,37.88579666666667,0.1,DEII69142847681236,0
2020-02-24 22:24:44,23.513520000000003,37.88585,0.2,DEII69142847681236,0
2020-02-24 22:30:44,23.513366666666666,37.886145000000006,0.2,DEII69142847681236,0
2020-02-24 22:36:44,23.51341,37.886559999999996,0.2,DEII69142847681236,0
2020-02-24 22:39:44,23.5134,37.88661833333333,0.2,DEII69142847681236,0
2020-02-24 22:42:44,23.51344,37.88681833333333,0.1,DEII69142847681236,0
2020-02-24 22:45:44,23.513455,37.88691166666667,0.1,DEII69142847681236,0
2020-02-24 22:51:44,23.51341666666667,37.88706166666667,0.1,DEII69142847681236,0
2020-02-24 22:57:44,23.513279999999998,37.88722,0.1,DEII69142847681236,0
2020-02-24 23:00:44,23.513286666666666,37.88728666666667,0.1,DEII69142847681236,0
2020-02-24 23:03:44,23.513235,37.88733666666667,0.0,DEII69142847681236,0
2020-02-24 23:06:44,23.513333333333332,37.887346666666666,0.0,DEII69142847681236,0
2020-02-24 23:09:44,23.51335,37.88740333333333,0.1,DEII69142847681236,0
2020-02-24 23:27:44,23.51384333333333,37.887415,0.1,DEII69142847681236,0
2020-02-24 23:30:44,23.51370833333333,37.887415,0.1,DEII69142847681236,0
2020-02-24 23:33:44,23.51361833333333,37.88737666666667,0.1,DEII69142847681236,0
2020-02-24 23:36:44,23.513561666666664,37.887295,0.0,DEII69142847681236,0
2020-02-24 23:39:44,23.51361666666667,37.887323333333335,0.0,DEII69142847681236,0
2020-02-24 23:42:44,23.51352666666667,37.88722333333333,0.1,DEII69142847681236,0
2020-02-24 23:45:45,23.5135,37.887198333333345,0.1,DEII69142847681236,0
2020-02-24 23:54:44,23.51358333333333,37.887058333333336,0.0,DEII69142847681236,0
2020-02-24 23:57:45,23.51361166666667,37.88706833333333,0.0,DEII69142847681236,0
2020-02-25 00:00:44,23.51364166666667,37.88705333333333,0.0,DEII69142847681236,0
2020-02-25 00:03:44,23.513635,37.886973333333344,0.1,DEII69142847681236,0
2020-02-25 00:06:44,23.51361833333333,37.886928333333344,0.1,DEII69142847681236,0
2020-02-25 00:12:44,23.51354833333333,37.88675,0.1,DEII69142847681236,0
2020-02-25 00:15:45,23.51352833333333,37.88678166666667,0.0,DEII69142847681236,0
2020-02-25 00:21:44,23.51350166666667,37.88677666666667,0.1,DEII69142847681236,0
2020-02-25 00:24:44,23.51356666666667,37.886698333333335,0.2,DEII69142847681236,0
2020-02-25 00:27:45,23.51365,37.88644666666666,0.3,DEII69142847681236,0
2020-02-25 00:33:44,23.51399333333333,37.886071666666666,0.3,DEII69142847681236,0
2020-02-25 00:36:44,23.51413333333333,37.88587500000001,0.3,DEII69142847681236,0
2020-02-25 00:39:44,23.51438833333333,37.885636666666656,0.3,DEII69142847681236,0
2020-02-25 00:42:44,23.514705,37.885488333333335,0.3,DEII69142847681236,0
2020-02-25 00:45:45,23.51505,37.885375,0.3,XZSF18377545390737,0
2020-02-25 00:51:44,23.515970000000003,37.885433333333346,0.4,XZSF18377545390737,0
2020-02-25 00:54:45,23.51643,37.88552666666667,0.4,XZSF18377545390737,0
2020-02-25 00:57:44,23.516801666666666,37.885691666666666,0.4,XZSF18377545390737,0
2020-02-25 01:00:45,23.51717,37.88592166666667,0.4,XZSF18377545390737,0
2020-02-25 01:09:44,23.517553333333336,37.88668666666667,0.3,XZSF18377545390737,0
2020-02-25 01:12:44,23.517464999999998,37.88688666666667,0.2,XZSF18377545390737,0
2020-02-25 01:15:45,23.517451666666666,37.88707,0.2,XZSF18377545390737,0
2020-02-25 01:21:44,23.517305,37.88694666666667,0.3,XZSF18377545390737,0
2020-02-25 01:27:45,23.51736833333333,37.886608333333335,0.2,XZSF18377545390737,0
2020-02-25 01:33:45,23.51761166666667,37.88638666666667,0.1,XZSF18377545390737,0
2020-02-25 01:36:45,23.517616666666665,37.88633333333333,0.1,XZSF18377545390737,0
2020-02-25 01:39:45,23.51756,37.88617,0.2,XZSF18377545390737,0
2020-02-25 01:42:44,23.517370000000003,37.88597666666667,0.4,XZSF18377545390737,0
2020-02-25 01:45:45,23.51701666666667,37.885659999999994,0.6,XZSF18377545390737,0
2020-02-25 01:48:45,23.516491666666663,37.88524500000001,0.7,XZSF18377545390737,0
2020-02-25 01:57:44,23.51503333333333,37.88440666666667,0.3,XZSF18377545390737,0
2020-02-25 02:03:44,23.51486333333333,37.88453000000001,0.0,XZSF18377545390737,0
2020-02-25 02:09:45,23.5148,37.884615,0.1,XZSF18377545390737,0
2020-02-25 02:12:45,23.51466,37.88467,0.1,XZSF18377545390737,0
2020-02-25 02:15:45,23.514488333333336,37.8847,0.1,XZSF18377545390737,0
2020-02-25 02:18:45,23.514435,37.884706666666666,0.1,XZSF18377545390737,0
